Sender,Sender Name,Receiver,Receiver Name,Seller GLN,Store GLN,Store Name,Region,City,Channel,Order Number,Invoice Number,Order Date,Delivery Date,Delivery Status,Line Number,Barcode,Product Code,Product Description,Product Category,Brand,Requested Qty,Unit of Measure,Unit Cost Price,Unit Selling Price,Discount (%),Net Extended Line Cost,Gross Sales (Before Discount),Profit Margin (%),Currency,Payment Method,Customer ID,Customer Type,Customer Segment,Customer Satisfaction (CSAT),Feedback Comment,Salesperson ID,Employee Attendance % (Month),Marketing Campaign ID,Campaign Channel,Supplier ID,Supplier Name,Supplier Rating,Lead Time (Days),Inventory Level (Before Sale),Stock Replenishment Date,Warehouse Utilization (%),Logistics Cost per Unit,Operational Cost Total,Forecasted Demand (Next Period),Actual Demand,AI Insight Summary
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE KIMBERLEY,Eastern Cape,Port Elizabeth,Retail,75812764,1994468694,07/08/2025,12/08/2025,Pending,2,5.45E+12,4520,Schw Ginger Ale 01X12 1000 Shr,Water,Coca-Cola,9,CS,113.33,149.01,0,1341.09,1341.09,23.94,ZAR,EFT,CUST-3100,Distributor,Frequent Buyer,3.8,Product quality good,EMP-3228,97,MKT-2025-10-BN,In-store,SUP-3038,Bonaqua Distributors,4.6,1,50,25/08/2025,70,4.05,159.03,231,330,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE KIMBERLEY,Gauteng,Richards Bay,Distributor,32614248,1025615477,29/08/2025,03/09/2025,Delivered,9,5.45E+12,9087,Sprite Ls 01X12 1000 Shr,Water,Bonaqua,18,CS,104.87,150.29,0,2705.22,2705.22,30.22,ZAR,Card,CUST-3288,Distributor,Occasional,4.2,Delayed delivery,EMP-5580,85,MKT-2025-12-FT,Social Media,SUP-1511,Monster Energy,3.8,1,440,26/09/2025,90,1.74,232.55,492,191,Sales dropping slightly in inland areas
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE KIMBERLEY,Gauteng,Cape Town,Distributor,85665566,1573670534,11/10/2025,13/10/2025,Delivered,5,5.45E+12,1579,Bonaqua Still 01X12 1500 Pet,Energy Drinks,Bonaqua,7,CS,114.39,127.12,0,889.84,889.84,10.01,ZAR,Card,CUST-5154,Retail,Occasional,3.6,Fast response,EMP-7189,92,MKT-2025-05-SP,Social Media,SUP-9587,Monster Energy,4.3,6,196,24/10/2025,70,4.75,297.32,208,380,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE KIMBERLEY,KwaZulu-Natal,Cape Town,Retail,27193349,1493482596,20/07/2025,26/07/2025,In Transit,2,5.45E+12,8605,Schw Tonic 01X24 200 Can,Water,Sprite,11,CS,76.25,107.83,10,1067.52,1186.13,29.29,ZAR,Cash,CUST-9228,Distributor,Occasional,4.2,Product quality good,EMP-2871,87,MKT-2025-05-BN,Billboard,SUP-1363,Monster Energy,3.7,6,492,27/07/2025,74,4.49,104.25,311,401,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE KIMBERLEY,Gauteng,Port Elizabeth,Distributor,69080913,1563735895,23/06/2025,26/06/2025,In Transit,7,5.45E+12,6899,SCHW SODA WATER 01X06 2000 SHR,Energy Drinks,Bonaqua,6,CS,135.03,152.55,0,915.3,915.3,11.48,ZAR,Cash,CUST-1733,Retail,High Value,2.9,Fast response,EMP-5837,97,MKT-2025-02-SP,Social Media,SUP-7969,Bonaqua Distributors,4.2,6,258,02/07/2025,73,4.75,259.68,442,246,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE KIMBERLEY,Western Cape,Port Elizabeth,Distributor,70888670,1247988770,10/07/2025,15/07/2025,Pending,4,5.45E+12,8235,Schw Lemonade 01X12 1000 Shr,Juice,Coca-Cola,13,CS,140.85,190.82,5,2356.63,2480.66,26.19,ZAR,EFT,CUST-3580,Distributor,Frequent Buyer,2.8,Great service,EMP-8472,92,MKT-2025-06-SP,Social Media,SUP-6703,Monster Energy,4,7,154,29/07/2025,69,2.96,451.57,374,446,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE KIMBERLEY,Eastern Cape,Richards Bay,Distributor,68827126,1984121408,13/01/2025,20/01/2025,In Transit,4,5.45E+12,6320,Valpre Sparkle 04X06 500 Pet,Soft Drinks,Sprite,1,CS,118.92,157.57,10,141.81,157.57,24.53,ZAR,Cash,CUST-3881,Wholesale,New,3,Fast response,EMP-9258,87,MKT-2025-01-FT,In-store,SUP-4695,Monster Energy,3.7,6,315,18/01/2025,63,3.29,228.23,225,399,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE KIMBERLEY,Limpopo,Polokwane,Online,97124092,1157066176,08/06/2025,13/06/2025,Delivered,5,5.45E+12,5642,Sparl Pine Nut 01X06 2000 Shr,Water,Bonaqua,20,CS,109.9,137.16,0,2743.2,2743.2,19.87,ZAR,Card,CUST-3208,Distributor,New,3.6,Delayed delivery,EMP-1017,86,MKT-2025-11-CC,Billboard,SUP-5498,Coca Cola Beverages,4.8,3,192,13/06/2025,86,1.11,429.63,235,255,Sales dropping slightly in inland areas
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE LIQUORSHOP EYETHU LIFETSYLE CEN,Western Cape,Cape Town,Distributor,99664531,1043005840,25/01/2025,01/02/2025,In Transit,6,5.45E+12,9220,Coke Zero 01X12 1500 Shr,Alcoholic Beverages,Bonaqua,14,CS,69.29,77.43,10,975.62,1084.02,10.51,ZAR,EFT,CUST-1860,Distributor,Frequent Buyer,3.2,Product quality good,EMP-9463,85,MKT-2025-08-FT,Social Media,SUP-2017,Monster Energy,4.2,2,98,09/02/2025,78,2.56,362.9,421,180,Customer satisfaction improving month-over-month
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE ACORNHOEK MALL,Eastern Cape,Cape Town,Retail,83807376,1153697758,24/07/2025,31/07/2025,Pending,1,5.45E+12,7788,Stoney 01X12 1500 Shr,Juice,Coca-Cola,20,CS,107.88,142.46,0,2849.2,2849.2,24.27,ZAR,Cash,CUST-2733,Retail,New,4.4,Product quality good,EMP-2210,97,MKT-2025-05-BN,In-store,SUP-6625,Bonaqua Distributors,4.7,4,449,05/08/2025,92,1.76,77.99,206,384,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE ACORNHOEK MALL,Limpopo,Johannesburg,Retail,73066466,1759699951,16/07/2025,20/07/2025,Pending,2,5.45E+12,7134,SCHW DRY LEMON LS 1X12 1000 PT,Water,Sprite,13,CS,111.45,147.23,5,1818.29,1913.99,24.3,ZAR,Cash,CUST-9614,Retail,New,4.3,Fast response,EMP-7079,100,MKT-2025-04-FT,Billboard,SUP-8937,Coca Cola Beverages,3.7,5,233,02/08/2025,64,1.09,424.92,463,347,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE ACORNHOEK MALL,Gauteng,Richards Bay,Online,47588155,1236862172,19/04/2025,24/04/2025,In Transit,4,5.45E+12,3687,Fanta Orange 04X06 300 Can,Soft Drinks,Coca-Cola,13,CS,125.04,145.2,5,1793.22,1887.6,13.88,ZAR,EFT,CUST-5167,Distributor,Frequent Buyer,4.3,Fast response,EMP-1311,87,MKT-2025-08-FT,Social Media,SUP-7458,Coca Cola Beverages,3.5,6,347,18/05/2025,75,4.65,217.67,320,428,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE ACORNHOEK MALL,Limpopo,Cape Town,Retail,59245546,1242655086,20/04/2025,26/04/2025,Delivered,4,5.45E+12,8657,SPARL CREM SODA 01X06 2000 SHR,Energy Drinks,Sprite,19,CS,128.05,158.34,10,2707.61,3008.46,19.13,ZAR,Card,CUST-4650,Wholesale,High Value,3.7,Fast response,EMP-6877,98,MKT-2025-12-BN,Social Media,SUP-5881,Coca Cola Beverages,4.2,7,119,12/05/2025,75,4.74,101.28,238,256,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,Three Rivers,Western Cape,Polokwane,Retail,68278817,1367286662,12/02/2025,15/02/2025,In Transit,9,5.45E+12,6510,SPARL SPARBERRY 01X06 2000 SHR,Alcoholic Beverages,Bonaqua,14,CS,133.68,152.71,0,2137.94,2137.94,12.46,ZAR,Card,CUST-6464,Retail,Occasional,2.7,Average experience,EMP-8009,94,MKT-2025-08-FT,In-store,SUP-1116,Coca Cola Beverages,4.3,4,301,13/03/2025,84,1.47,263.4,217,369,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE LIQUORSHOP CAPITAL CITY PMB,Limpopo,Cape Town,Distributor,78677257,1260191834,27/05/2025,03/06/2025,Delivered,5,5.45E+12,2007,TWIST LEMON 01X06 2000 SHR,Water,Fanta,5,CS,67.19,100.51,0,502.55,502.55,33.15,ZAR,EFT,CUST-7773,Retail,New,4.2,Fast response,EMP-5179,90,MKT-2025-03-SP,Social Media,SUP-3459,Bonaqua Distributors,5,2,233,14/06/2025,72,4.62,438.11,356,354,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE BETHLEHEM,Limpopo,Port Elizabeth,Distributor,68894321,1953030231,12/09/2025,13/09/2025,Pending,3,5.45E+12,2710,TWIST GRANDILLA 01X06 2000 SHR,Juice,Monster,13,CS,62.13,79.62,0,1035.06,1035.06,21.97,ZAR,EFT,CUST-4334,Distributor,Occasional,3.5,Delayed delivery,EMP-5903,91,MKT-2025-12-FT,Social Media,SUP-3382,Monster Energy,4.4,5,482,22/09/2025,94,3.52,400.14,359,166,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE LIQUORSHOP KANANA,Limpopo,Polokwane,Distributor,59719519,1795211165,15/09/2025,21/09/2025,Pending,8,5.45E+12,4312,SPARL PINE NUT 01X06 2000 SHR,Alcoholic Beverages,Coca-Cola,2,CS,83.68,95.53,5,181.51,191.06,12.4,ZAR,Card,CUST-4334,Retail,Occasional,3.4,Average experience,EMP-5313,88,MKT-2025-03-FT,In-store,SUP-2311,Monster Energy,4.7,2,132,09/10/2025,71,2.45,286.6,462,426,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE LIQUORSHOP NKUNA KRAAL,KwaZulu-Natal,Port Elizabeth,Distributor,62766124,1260792845,22/09/2025,26/09/2025,Delivered,10,5.45E+12,3298,SPARL APPLE 01X06 2000 SHR,Energy Drinks,Coca-Cola,4,CS,148.31,198.45,5,754.11,793.8,25.27,ZAR,Card,CUST-5816,Wholesale,New,2.8,Average experience,EMP-6315,90,MKT-2025-03-BN,In-store,SUP-9061,Coca Cola Beverages,3.5,3,437,05/10/2025,65,3.95,118.87,381,413,Customer satisfaction improving month-over-month
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE SCF WITBANK,KwaZulu-Natal,Cape Town,Retail,15242355,1491483217,13/02/2025,18/02/2025,Delivered,5,5.45E+12,4111,PLAY ORIGINAL LS 06X04 500 CAN,Juice,Monster,4,CS,65.07,76.61,10,275.8,306.44,15.06,ZAR,EFT,CUST-3031,Distributor,New,2.8,Product quality good,EMP-2955,97,MKT-2025-09-BN,In-store,SUP-9033,Monster Energy,3.6,6,215,02/03/2025,64,1.75,346.83,432,201,Sales dropping slightly in inland areas
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE SCF WITBANK,Limpopo,Port Elizabeth,Retail,55954574,1905694728,14/08/2025,18/08/2025,Delivered,1,5.45E+12,7570,PLAY MANGO 06X04 500 CAN,Soft Drinks,Sprite,4,CS,98.48,113.88,0,455.52,455.52,13.52,ZAR,EFT,CUST-2121,Retail,High Value,2.5,Delayed delivery,EMP-9826,100,MKT-2025-07-SP,TV,SUP-6479,Monster Energy,4.8,7,407,24/08/2025,92,2.22,428.27,491,428,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE SCF WITBANK,Eastern Cape,Port Elizabeth,Retail,71292242,1475383215,26/06/2025,28/06/2025,In Transit,7,5.45E+12,2600,PLAY PASS PUNCH 06X04 500 CAN,Alcoholic Beverages,Sprite,3,CS,143.41,199.74,10,539.3,599.22,28.2,ZAR,Card,CUST-4526,Retail,Frequent Buyer,3.9,Great service,EMP-3768,85,MKT-2025-10-BN,Social Media,SUP-9661,Monster Energy,4.4,1,400,11/07/2025,90,4.56,162.25,495,384,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,SHOPRITE SCF WITBANK,Limpopo,Polokwane,Distributor,23391472,1234253416,25/07/2025,31/07/2025,Pending,7,5.45E+12,7863,VALPRE SPARKLE 01X12 1000 PET,Water,Monster,13,CS,86.8,105.99,10,1240.08,1377.87,18.11,ZAR,EFT,CUST-4227,Retail,High Value,3,Fast response,EMP-3261,86,MKT-2025-12-SP,In-store,SUP-2970,Coca Cola Beverages,4.4,7,175,07/08/2025,64,2.4,203.97,314,410,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,CHECKERS HYPER FX KEMPTON PARK,KwaZulu-Natal,Richards Bay,Distributor,74612780,1912006283,14/07/2025,21/07/2025,Delivered,5,5.45E+12,9831,COKE 01X06 2000ML PET,Energy Drinks,Sprite,12,CS,122.89,144.49,10,1560.49,1733.88,14.95,ZAR,EFT,CUST-4655,Wholesale,High Value,4.1,Fast response,EMP-5733,100,MKT-2025-02-BN,Billboard,SUP-1875,Bonaqua Distributors,3.6,2,204,12/08/2025,92,4.87,478.25,206,200,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,KwaZulu-Natal,Richards Bay,Online,68757409,1588327075,13/04/2025,19/04/2025,In Transit,10,5.45E+12,5450,SPRITE 01X06 2000 SHR,Soft Drinks,Sprite,18,CS,130.57,183.12,0,3296.16,3296.16,28.7,ZAR,Cash,CUST-6184,Distributor,Frequent Buyer,3.7,Product quality good,EMP-3458,87,MKT-2025-02-CC,Billboard,SUP-6818,Coca Cola Beverages,4.9,3,331,04/05/2025,78,4.21,174.64,337,359,Consistent performance across channels
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Gauteng,Port Elizabeth,Online,27394565,1713935173,02/07/2025,09/07/2025,Delivered,3,5.45E+12,6161,FANTA GRAPE 01X06 2000 SHR,Energy Drinks,Monster,13,CS,86.12,117.45,0,1526.85,1526.85,26.68,ZAR,Cash,CUST-8117,Retail,Frequent Buyer,3.7,Fast response,EMP-7058,90,MKT-2025-07-SP,Social Media,SUP-7877,Monster Energy,4.9,4,65,15/07/2025,62,4.07,266.15,269,285,High-performing SKU; demand increasing in coastal regions
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Gauteng,Johannesburg,Online,88895602,1401626780,15/08/2025,22/08/2025,Delivered,8,5.45E+12,3883,SCHW TONIC 01X12 1000 SHR,Alcoholic Beverages,Coca-Cola,1,CS,68.6,76.42,0,76.42,76.42,10.23,ZAR,EFT,CUST-3182,Retail,Occasional,2.7,Fast response,EMP-4475,88,MKT-2025-04-SP,Billboard,SUP-9154,Coca Cola Beverages,4.2,3,83,04/09/2025,86,4.56,418.08,471,441,Sales dropping slightly in inland areas
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Gauteng,Johannesburg,Retail,66359233,1139257093,24/05/2025,31/05/2025,Delivered,2,5.45E+12,3824,SCHW SODA WATER 01X12 1000 SHR,Energy Drinks,Fanta,6,CS,54.61,75.48,0,452.88,452.88,27.65,ZAR,Cash,CUST-3278,Retail,High Value,3.7,Product quality good,EMP-5373,96,MKT-2025-02-FT,Social Media,SUP-9078,Coca Cola Beverages,4.6,1,470,07/06/2025,72,4.12,297.43,310,430,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Eastern Cape,Cape Town,Retail,36035880,1420849605,08/09/2025,15/09/2025,In Transit,6,5.45E+12,7878,COKE 01X12 1000 SHR,Energy Drinks,Fanta,15,CS,68.53,92.54,10,1249.29,1388.1,25.95,ZAR,Cash,CUST-4092,Wholesale,High Value,3.6,Great service,EMP-8493,87,MKT-2025-12-CC,Social Media,SUP-7152,Coca Cola Beverages,4.9,3,192,28/09/2025,82,1.38,251.33,276,372,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Eastern Cape,Polokwane,Distributor,81278399,1149466917,05/06/2025,11/06/2025,Pending,3,5.45E+12,3843,POWERADE JAG IC 04X06 500 PET,Alcoholic Beverages,Monster,18,CS,94.27,114.41,10,1853.44,2059.38,17.6,ZAR,Cash,CUST-8294,Retail,New,4.6,Delayed delivery,EMP-3591,87,MKT-2025-03-CC,TV,SUP-1618,Monster Energy,3.6,6,420,14/06/2025,62,2.44,144.1,265,330,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Limpopo,Port Elizabeth,Online,90985768,1197663910,12/02/2025,14/02/2025,In Transit,9,5.45E+12,9095,POWERADE ORANGE 04X06 500 PET,Water,Bonaqua,11,CS,123.79,159.24,10,1576.48,1751.64,22.26,ZAR,Cash,CUST-4851,Distributor,Frequent Buyer,3.4,Average experience,EMP-2878,85,MKT-2025-08-CC,In-store,SUP-2067,Coca Cola Beverages,4.8,4,308,05/03/2025,63,1.19,209.69,214,165,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Eastern Cape,Richards Bay,Distributor,42231872,1158532767,08/06/2025,10/06/2025,In Transit,3,5.45E+12,6970,COKE 01X12 1500 SHR,Water,Bonaqua,13,CS,114.89,166.42,5,2055.29,2163.46,30.96,ZAR,Cash,CUST-5034,Retail,Occasional,4.6,Great service,EMP-1728,100,MKT-2025-07-FT,Social Media,SUP-8375,Monster Energy,3.8,3,365,15/06/2025,61,2.83,426.51,258,385,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,KwaZulu-Natal,Richards Bay,Distributor,46895583,1011190544,08/10/2025,10/10/2025,Delivered,3,5.45E+12,7562,FANTA ORANGE 01X12 1500 SHR,Water,Monster,3,CS,66.05,91.21,10,246.27,273.63,27.58,ZAR,Cash,CUST-6596,Distributor,Occasional,4.5,Delayed delivery,EMP-9183,87,MKT-2025-12-BN,Social Media,SUP-5449,Coca Cola Beverages,4.3,4,275,27/10/2025,90,3.37,166.61,391,368,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,KwaZulu-Natal,Richards Bay,Retail,94987622,1357559583,03/04/2025,04/04/2025,In Transit,1,5.45E+12,8359,SPRITE LS 01X12 1500 SHR,Energy Drinks,Sprite,11,CS,59.69,66.39,0,730.29,730.29,10.09,ZAR,Card,CUST-1273,Wholesale,Frequent Buyer,3,Average experience,EMP-9008,92,MKT-2025-06-BN,Social Media,SUP-2155,Coca Cola Beverages,4,6,215,03/05/2025,67,1.75,457.78,418,240,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Eastern Cape,Richards Bay,Retail,94704665,1735323366,15/07/2025,18/07/2025,In Transit,2,5.45E+12,5895,POWERADE NAART 04X06 500 PET,Energy Drinks,Monster,12,CS,133.9,180.27,10,1946.92,2163.24,25.72,ZAR,EFT,CUST-6809,Distributor,New,3.4,Great service,EMP-5096,100,MKT-2025-08-CC,Billboard,SUP-4025,Monster Energy,4.9,1,106,12/08/2025,91,4.36,155.21,374,244,Product underperforming; consider promotion
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,KwaZulu-Natal,Cape Town,Distributor,89065024,1018475957,27/09/2025,02/10/2025,Pending,1,5.45E+12,6611,BONAQUA STILL 01X12 1500 PET,Alcoholic Beverages,Coca-Cola,6,CS,104.52,133.78,10,722.41,802.68,21.87,ZAR,Cash,CUST-6361,Distributor,High Value,3.4,Delayed delivery,EMP-3633,90,MKT-2025-03-CC,Social Media,SUP-1380,Coca Cola Beverages,4.2,7,240,12/10/2025,95,2.83,407.15,278,306,Sales dropping slightly in inland areas
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Limpopo,Cape Town,Online,77409757,1587623928,05/02/2025,07/02/2025,Delivered,8,5.45E+12,9055,COKE 04X06 200 CAN,Alcoholic Beverages,Coca-Cola,10,CS,61.21,83.44,0,834.4,834.4,26.64,ZAR,EFT,CUST-2072,Distributor,High Value,2.9,Great service,EMP-9074,93,MKT-2025-11-CC,Social Media,SUP-1316,Bonaqua Distributors,4.9,4,339,11/02/2025,68,4.8,384.5,394,283,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,KwaZulu-Natal,Polokwane,Retail,20124473,1031778855,11/02/2025,12/02/2025,Pending,6,5.45E+12,6617,STONEY 01X06 2000 SHR,Water,Coca-Cola,11,CS,106.96,156.73,0,1724.03,1724.03,31.76,ZAR,Card,CUST-8809,Wholesale,New,3.3,Product quality good,EMP-9177,91,MKT-2025-12-CC,TV,SUP-9170,Monster Energy,4.4,5,302,04/03/2025,85,4.97,233.81,327,405,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,KwaZulu-Natal,Cape Town,Retail,14054172,1384943337,16/04/2025,22/04/2025,Pending,7,5.45E+12,4914,VALPRE SPARKLE 04X06 500 PET,Energy Drinks,Bonaqua,15,CS,52.4,76.45,0,1146.75,1146.75,31.46,ZAR,EFT,CUST-1756,Retail,High Value,4,Product quality good,EMP-4647,97,MKT-2025-12-BN,Social Media,SUP-7896,Coca Cola Beverages,3.5,5,98,02/05/2025,93,4.65,438.22,443,215,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,KwaZulu-Natal,Cape Town,Retail,90057148,1249180450,04/01/2025,07/01/2025,In Transit,1,5.45E+12,7090,APPLETISER 300ML 04X06 CAN,Alcoholic Beverages,Bonaqua,6,CS,54.35,79.5,10,429.3,477,31.64,ZAR,EFT,CUST-2201,Retail,High Value,3.5,Product quality good,EMP-9717,95,MKT-2025-05-FT,In-store,SUP-7044,Bonaqua Distributors,4.6,3,246,26/01/2025,63,3.01,228.4,213,372,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Eastern Cape,Cape Town,Distributor,59932534,1850558952,07/07/2025,09/07/2025,Pending,1,5.45E+12,5424,SPARL APPLE 01X06 2000 SHR,Juice,Monster,4,CS,59.45,65.92,5,250.5,263.68,9.81,ZAR,Card,CUST-4264,Retail,High Value,4.3,Delayed delivery,EMP-5398,95,MKT-2025-12-BN,TV,SUP-2289,Monster Energy,4.9,4,431,16/07/2025,64,1.31,407.06,498,391,Product underperforming; consider promotion
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Eastern Cape,Polokwane,Retail,47186223,1513561703,11/04/2025,14/04/2025,In Transit,4,5.45E+12,5721,STONEY 01X12 1500 SHR,Alcoholic Beverages,Sprite,16,CS,87.96,100.26,5,1523.95,1604.16,12.27,ZAR,Card,CUST-1807,Distributor,Frequent Buyer,3.3,Great service,EMP-9590,86,MKT-2025-05-CC,TV,SUP-6330,Coca Cola Beverages,4.7,6,175,21/04/2025,68,3.48,342.79,488,175,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Eastern Cape,Cape Town,Retail,29860632,1607141323,24/06/2025,27/06/2025,Delivered,4,5.45E+12,9857,MONSTER ORIGINAL 06X04 500 CAN,Energy Drinks,Fanta,9,CS,68.92,88.39,5,755.73,795.51,22.03,ZAR,Card,CUST-5462,Wholesale,Frequent Buyer,2.8,Delayed delivery,EMP-2896,93,MKT-2025-03-SP,TV,SUP-8351,Bonaqua Distributors,3.6,6,419,30/06/2025,60,2.47,171.4,375,436,High-performing SKU; demand increasing in coastal regions
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Gauteng,Richards Bay,Distributor,35747668,1957248148,18/05/2025,21/05/2025,Pending,4,5.45E+12,6614,MONSTER DOCTOR 06X04 500 CAN,Energy Drinks,Sprite,10,CS,106.1,148.16,5,1407.52,1481.6,28.39,ZAR,Card,CUST-8819,Wholesale,Occasional,3.2,Great service,EMP-5340,90,MKT-2025-09-BN,In-store,SUP-8614,Bonaqua Distributors,3.6,4,133,14/06/2025,64,1.02,327.41,234,439,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,BP PnP Cascades Service Station,Gauteng,Cape Town,Online,68496002,1749233848,09/04/2025,15/04/2025,Pending,10,5.45E+12,5995,FANTA ORANGE 01X24 440 PET,Soft Drinks,Sprite,6,CS,109.85,154.67,5,881.62,928.02,28.98,ZAR,EFT,CUST-2072,Distributor,New,4.9,Product quality good,EMP-3036,88,MKT-2025-06-SP,Billboard,SUP-9314,Bonaqua Distributors,3.9,3,487,24/04/2025,80,4.22,405.31,279,358,Sales dropping slightly in inland areas
